"회차년도","회차","프로그램명","검체","검체명","검사코드","하위검사명","기준분류명","세분류명","기관수","중간값","최소값","최대값","평균_out","표준편차_out","변동계수","단위","결과25","결과75"
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,Genematrix(구 진매트릭스바이오),4,4.100000,4.10000,4.10000,4.100000,0.000000,0.000000,g/dL,4.10000,4.10000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,JW바이오사이언스㈜(구 JW중외메디칼),36,4.200000,3.90000,4.30000,4.150000,0.110000,2.540000,g/dL,4.10000,4.20000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,LC Diagnostics,5,4.000000,3.80000,4.20000,4.020000,0.150000,3.690000,g/dL,4.00000,4.10000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,Ortho Clinical Diagnostics,12,3.800000,3.70000,4.00000,3.830000,0.090000,2.260000,g/dL,3.80000,3.90000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,PZ Cormay,87,4.200000,3.80000,4.70000,4.160000,0.140000,3.320000,g/dL,4.10000,4.30000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,Roche,353,4.000000,3.50000,4.30000,4.000000,0.080000,2.040000,g/dL,4.00000,4.10000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,Sekisui Medical,348,4.000000,3.50000,4.40000,3.980000,0.090000,2.260000,g/dL,3.90000,4.00000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",159,4.000000,2.80000,6.90000,3.970000,0.140000,3.520000,g/dL,3.90000,4.10000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,Siemens Healthineers,43,4.100000,3.90000,4.40000,4.130000,0.070000,1.680000,g/dL,4.10000,4.20000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,"SNIBE Co.,Ltd",4,3.900000,3.60000,4.10000,3.880000,0.220000,5.720000,g/dL,3.60000,4.10000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,Stanbio,11,4.200000,4.00000,4.30000,4.150000,0.120000,2.840000,g/dL,4.00000,4.20000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,Thermo Fisher Scientific,6,4.200000,4.10000,4.30000,4.170000,0.080000,1.960000,g/dL,4.10000,4.20000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,Wako,130,4.000000,3.60000,4.40000,3.970000,0.070000,1.710000,g/dL,3.90000,4.00000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,신양화학,6,4.100000,3.90000,4.20000,4.080000,0.120000,2.860000,g/dL,4.00000,4.20000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,아산제약㈜,16,4.000000,3.80000,4.20000,4.000000,0.120000,3.030000,g/dL,3.90000,4.10000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,㈜신화메디,17,4.000000,3.80000,4.10000,3.960000,0.080000,2.010000,g/dL,3.90000,4.00000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,㈜아이비디랩,13,4.100000,4.00000,4.30000,4.090000,0.100000,2.540000,g/dL,4.00000,4.10000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,㈜에스더블유헬스케어(구. 이든하이텍),1,4.100000,,,4.100000,,,g/dL,,
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,㈜제이앤티 바이오(구 ㈜젠바디),2,,4.00000,4.20000,4.100000,0.140000,3.450000,g/dL,4.00000,4.20000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,㈜지디엘코리아,47,4.100000,3.30000,4.20000,4.050000,0.070000,1.730000,g/dL,4.00000,4.10000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Biuret method,㈜티씨엠생명과학,11,4.000000,3.80000,4.30000,4.050000,0.140000,3.380000,g/dL,4.00000,4.10000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Other Method,"",9,4.100000,3.70000,4.40000,4.090000,0.200000,4.810000,g/dL,4.00000,4.10000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Other Method,Others,8,4.100000,3.70000,4.40000,4.090000,0.210000,5.140000,g/dL,4.00000,4.30000
"2025","04",일반화학검사,"3",CC-25-12,T2710,Total protein,Other Method,PZ Cormay,1,4.100000,,,4.100000,,,g/dL,,
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),"","",488,155.000000,144.00000,200.00000,155.900000,4.000000,2.600000,μg/dL,153.00000,158.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Bathophenanthroline without deproteinization,"",92,162.000000,153.00000,200.00000,162.300000,1.800000,1.100000,μg/dL,161.00000,163.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Bathophenanthroline without deproteinization,Wako,92,162.000000,153.00000,200.00000,162.300000,1.800000,1.100000,μg/dL,161.00000,163.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Ferene without deproteinization,"",13,159.000000,149.00000,180.00000,157.700000,5.300000,3.300000,μg/dL,153.00000,162.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Ferene without deproteinization,Abbott,13,159.000000,149.00000,180.00000,157.700000,5.300000,3.300000,μg/dL,153.00000,162.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Ferrozine without deproteinization,"",213,154.000000,144.00000,172.00000,154.600000,2.200000,1.400000,μg/dL,153.00000,156.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Ferrozine without deproteinization,Biosystems,3,146.000000,144.00000,150.00000,146.700000,3.100000,2.100000,μg/dL,144.00000,150.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Ferrozine without deproteinization,Roche,176,155.000000,148.00000,172.00000,154.500000,2.000000,1.300000,μg/dL,153.00000,156.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Ferrozine without deproteinization,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",3,156.000000,155.00000,158.00000,156.300000,1.500000,1.000000,μg/dL,155.00000,158.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Ferrozine without deproteinization,Siemens Healthineers,26,154.000000,148.00000,157.00000,153.900000,1.600000,1.000000,μg/dL,153.00000,155.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Ferrozine without deproteinization,아산제약㈜,2,,155.00000,161.00000,158.000000,4.200000,2.700000,μg/dL,155.00000,161.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Ferrozine without deproteinization,영인과학,1,159.000000,,,159.000000,,,μg/dL,,
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Ferrozine without deproteinization,㈜아이비디랩,1,145.000000,,,145.000000,,,μg/dL,,
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Ferrozine without deproteinization,㈜지디엘코리아,1,154.000000,,,154.000000,,,μg/dL,,
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,"",88,154.000000,146.00000,166.00000,154.000000,1.800000,1.200000,μg/dL,153.00000,155.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,"Minaris Medical co., Ltd",7,154.000000,149.00000,159.00000,153.400000,3.300000,2.200000,μg/dL,150.00000,155.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,Shino-Test Corporation,80,154.000000,146.00000,166.00000,154.100000,1.700000,1.100000,μg/dL,153.00000,155.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,신양화학,1,155.000000,,,155.000000,,,μg/dL,,
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Pyridyl AZO Dye Ascorbate without deproteinization,"",2,,157.00000,157.00000,157.000000,0.000000,0.000000,μg/dL,157.00000,157.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Pyridyl AZO Dye Ascorbate without deproteinization,Ortho Clinical Diagnostics,2,,157.00000,157.00000,157.000000,0.000000,0.000000,μg/dL,157.00000,157.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Tripyridyltriazine without deproteinization,"",80,155.000000,145.00000,161.00000,155.100000,2.300000,1.500000,μg/dL,153.00000,156.00000
"2025","04",일반화학검사,"1",CC-25-10,T2720,Iron (Fe),Tripyridyltriazine without deproteinization,Beckman Coulter Inc.,80,155.000000,145.00000,161.00000,155.100000,2.300000,1.500000,μg/dL,153.00000,156.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),"","",488,240.000000,214.00000,294.00000,241.400000,6.300000,2.600000,μg/dL,237.00000,245.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Bathophenanthroline without deproteinization,"",92,251.000000,239.00000,294.00000,251.200000,2.700000,1.100000,μg/dL,250.00000,253.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Bathophenanthroline without deproteinization,Wako,92,251.000000,239.00000,294.00000,251.200000,2.700000,1.100000,μg/dL,250.00000,253.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Ferene without deproteinization,"",13,246.000000,230.00000,277.00000,243.200000,8.000000,3.300000,μg/dL,239.00000,251.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Ferene without deproteinization,Abbott,13,246.000000,230.00000,277.00000,243.200000,8.000000,3.300000,μg/dL,239.00000,251.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Ferrozine without deproteinization,"",213,239.000000,214.00000,257.00000,238.700000,3.200000,1.300000,μg/dL,237.00000,240.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Ferrozine without deproteinization,Biosystems,3,216.000000,214.00000,225.00000,218.300000,5.900000,2.700000,μg/dL,214.00000,225.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Ferrozine without deproteinization,Roche,176,239.000000,227.00000,257.00000,238.600000,3.300000,1.400000,μg/dL,237.00000,240.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Ferrozine without deproteinization,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",3,240.000000,238.00000,242.00000,240.000000,2.000000,0.800000,μg/dL,238.00000,242.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Ferrozine without deproteinization,Siemens Healthineers,26,239.000000,230.00000,243.00000,239.000000,2.500000,1.000000,μg/dL,237.00000,240.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Ferrozine without deproteinization,아산제약㈜,2,,237.00000,256.00000,246.500000,13.400000,5.500000,μg/dL,237.00000,256.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Ferrozine without deproteinization,영인과학,1,249.000000,,,249.000000,,,μg/dL,,
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Ferrozine without deproteinization,㈜아이비디랩,1,225.000000,,,225.000000,,,μg/dL,,
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Ferrozine without deproteinization,㈜지디엘코리아,1,241.000000,,,241.000000,,,μg/dL,,
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,"",88,237.000000,227.00000,256.00000,237.200000,2.200000,0.900000,μg/dL,236.00000,239.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,"Minaris Medical co., Ltd",7,237.000000,233.00000,248.00000,237.600000,5.000000,2.100000,μg/dL,233.00000,238.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,Shino-Test Corporation,80,237.000000,227.00000,256.00000,237.300000,2.200000,0.900000,μg/dL,236.00000,239.00000
"2025","04",일반화학검사,"2",CC-25-11,T2720,Iron (Fe),Nitroso-PSAP without deproteinization,신양화학,1,238.000000,,,238.000000,,,μg/dL,,
